accel_variance,gyro_variance,accel_sma,gyro_sma,accel_dom_freq,gyro_dom_freq,activity_code,activity_name
0.07865337075272955,0.01409338842688761,0.46228251908729945,0.1989833128533791,0.5,0.5,0,Standing
0.005260134344227861,0.000658245508351753,0.24312771018210408,0.0818843567522707,7.5,1.0,0,Standing
0.004625048379785286,0.0006072575072052034,0.2203900914357601,0.07397525305568693,9.0,1.0,0,Standing
0.004027027102709383,0.0006347100227100341,0.20550911214577955,0.07054773493087835,5.0,1.0,0,Standing
0.004196534911603018,0.0006578260904475327,0.22218600790768478,0.07701475699315764,5.0,1.0,0,Standing
0.006454522375056976,0.0015232066315512616,0.24365467310533467,0.09482614272274063,3.0,1.0,0,Standing
0.006655954571555948,0.0014646789488653238,0.2453007685797567,0.096418344954145,3.0,2.5,0,Standing
0.3372108378059492,0.12380278453623424,1.1802510994132782,0.5962321914220229,0.5,1.0,0,Standing
0.055314823951731665,0.014757874759562823,0.4924238257977962,0.33367978302412665,0.5,0.5,0,Standing
0.009445254554931524,0.0056758359727479704,0.34704771906067045,0.20893067990778932,0.5,0.5,0,Standing
0.011102845798440009,0.003260025815191722,0.3632508989208861,0.15714286981208703,5.5,3.5,0,Standing
0.010589147000778043,0.0027070521906571404,0.33446447796605416,0.13622956043574944,1.0,3.5,0,Standing
0.009807301962470929,0.001084259036881452,0.33616679659175114,0.11911786038021081,1.0,3.0,0,Standing
0.01887379574047629,0.00864831022441129,0.42336666323420763,0.19921545601799143,0.5,0.5,0,Standing
0.01949446781807808,0.007684063470679321,0.42026295572977435,0.2139427004917524,1.0,0.5,0,Standing
0.01099766864114183,0.0018699989959904087,0.33887275133497097,0.13435863280610635,1.5,3.5,0,Standing
0.02408956219243531,0.006051351197989201,0.47518762186324204,0.24669557260582217,2.0,1.0,0,Standing
0.017691504393728474,0.0036623217920209155,0.35231870803702237,0.17405566190776867,2.5,1.0,0,Standing
0.009419441352492291,0.0013970516025981832,0.2993630534877012,0.12816919006465455,0.5,2.5,0,Standing
0.031066380891120075,0.004826815400434029,0.41811079262541306,0.19216112419147963,0.5,0.5,0,Standing
